"","x","z","y"
"228",4.75993099622428,1,1
"229",6.21392855420709,1,13
"230",4.64816970191896,0,0
"231",4.49139682389796,0,1
"232",4.48365698754787,1,2
"233",5.0737072173506,1,1
"234",4.07429551705718,1,1
"235",6.12592987157404,1,7
"236",5.15378750022501,0,0
"237",5.74591183103621,1,5
"238",6.68326954171062,1,11
"239",6.51488548517227,1,2
"240",6.70773904956877,1,8
"241",6.52067602146417,1,8
"242",6.72328932769597,1,18
"243",4.32731565646827,0,0
"244",4.14689892157912,0,0
"245",5.83710298128426,1,3
"246",6.39226856268942,1,23
"247",5.88508301228285,0,3
"248",6.57569822762161,1,14
"249",3.12609565071762,0,0
"250",6.43211056478322,1,7
"251",5.70058840699494,1,1
"252",4.80920130666345,1,0
"253",6.95849927235395,1,10
"254",6.5026371255517,1,3
"255",6.56072930805385,0,3
"256",5.03876561950892,1,0
"257",5.92790779750794,1,0
"258",6.22280121967196,1,4
"259",4.41555429901928,1,0
"260",5.50869791489094,1,2
"261",3.21166157815605,0,0
"262",3.39593378826976,0,0
"263",6.04190284851938,1,0
"264",3.56827150285244,0,0
"265",4.82266278471798,1,5
"266",5.9578870665282,1,5
"267",3.91488179191947,0,0
"268",5.46356241870672,1,1
"269",3.14274073857814,0,0
"270",4.02497627772391,0,0
"271",6.52503916155547,1,7
"272",5.53268563468009,1,0
"273",4.60842713154852,0,1
"274",3.93821739591658,0,0
"275",5.76347419805825,1,1
"276",6.80993994604796,1,9
"277",5.85484981536865,1,5
"278",6.12658414058387,1,10
"279",5.78735420946032,1,2
"280",4.28855834901333,0,0
"281",4.4304567668587,0,0
"282",3.6798749063164,0,1
"283",3.78724816534668,0,0
"284",6.90202314779162,1,21
"285",5.3616925207898,0,1
"286",3.91695604100823,0,0
"287",3.29617009777576,0,0
"288",4.97676081210375,1,1
"289",6.44037904310971,1,9
"290",4.03523665294051,0,0
"291",6.63795264903456,1,6
"292",3.81015769485384,1,1
"293",6.30205402337015,1,4
"294",3.00378173775971,0,0
"295",5.84371479786932,0,0
"296",5.11536629963666,1,1
"297",4.61111947149038,0,0
"298",5.50614157970995,1,0
"299",4.3655764060095,0,0
"300",6.22177317366004,1,4
"301",4.56853535026312,0,0
"302",4.14543751906604,0,0
"303",4.56219705194235,0,0
"304",5.91965277027339,1,4
"305",4.60718110669404,1,2
"306",6.38980274181813,1,5
"307",3.40458102617413,0,0
"308",3.62956748530269,0,0
"309",5.65975051280111,0,0
"310",5.55162316653877,0,1
"311",3.69641955103725,0,0
"312",4.55365316569805,1,2
"313",5.36901984736323,1,2
"314",6.80247347708791,1,5
"315",5.33767297118902,0,1
"316",6.41430117189884,0,1
"317",4.79581983201206,0,3
"318",3.02872167341411,0,0
"319",5.02839341014624,1,0
"320",4.26410996448249,0,1
"321",4.52125522028655,1,0
"322",3.47074797004461,0,0
"323",4.67036934476346,0,0
"324",5.04464393854141,1,1
"325",3.0624372838065,0,0
"326",5.36088632233441,1,6
"327",4.85658998508006,0,0
"328",3.86413592193276,0,0
"329",5.07461387943476,1,0
"330",4.71506477240473,0,0
"331",6.49767265561968,1,6
"332",4.17926608491689,0,0
"333",5.39070087950677,0,0
"334",6.32838774099946,0,0
"335",3.89940543845296,0,0
"336",3.23398478422314,0,1
"337",5.00929296109825,0,2
"338",4.67777424957603,1,0
"339",4.68706595432013,0,0
"340",4.54840729013085,0,0
"341",6.12598110176623,1,10
"342",3.73360314313322,0,0
"343",4.27658760733902,0,1
"344",6.16915821842849,1,7
"345",5.88828240241855,1,14
"346",4.99606759194285,1,0
"347",4.81468118820339,1,5
"348",6.21520657930523,1,20
"349",4.38269390165806,0,0
"350",4.6527390666306,1,0
"351",6.18009807448834,0,0
"352",3.0539266820997,0,0
"353",4.09770442266017,0,0
"354",5.07490525953472,0,0
"355",4.99158490728587,0,1
"356",5.01868925243616,1,4
"357",3.18585465382785,0,0
"358",6.43413093220443,1,3
"359",3.1741281952709,0,0
"360",6.3575171129778,1,17
"361",3.01220561470836,0,0
"362",4.66374538931996,1,3
"363",3.55406136624515,0,0
"364",5.56125219352543,0,0
"365",4.44872241094708,1,2
"366",6.33688938710839,1,1
"367",4.97202001605183,0,1
"368",5.3922213036567,1,3
"369",5.54626340605319,1,3
"370",4.51307924650609,0,0
"371",6.16436645202339,1,3
"372",6.31735538691282,1,11
"373",3.75699790008366,0,0
"374",3.89487558137625,0,0
"375",3.04140148870647,0,0
"376",5.19037853553891,0,0
"377",5.59913118556142,0,0
"378",6.09808863699436,1,9
"379",3.70761150959879,0,1
"380",3.81370604969561,0,0
"381",4.34372034948319,0,0
"382",3.77567841112614,0,0
"383",4.32344408147037,0,0
"384",6.42049953434616,1,10
"385",4.70202607754618,0,3
"386",4.01028219703585,0,0
"387",4.81867660582066,0,0
"388",3.73536376282573,1,0
"389",6.50061205867678,1,2
"390",6.68841071799397,1,18
"391",6.35726052336395,1,15
"392",3.02245382592082,0,1
"393",6.45563773345202,1,7
"394",6.71412600204349,1,7
"395",3.12591587845236,0,0
"396",6.75819498486817,1,5
"397",6.92791911400855,1,15
"398",6.94596374873072,1,13
"399",5.45596898812801,0,1
"400",4.11983639281243,0,0
"401",5.4143099905923,0,1
"402",3.64727397356182,0,0
"403",4.09365143720061,0,0
"404",5.64150393288583,1,8
"405",4.10122790466994,0,0
"406",6.36115745268762,1,5
"407",3.02929460629821,0,0
"408",4.07357798051089,0,0
"409",3.79599744826555,0,0
"410",6.15706475172192,1,2
"411",5.1826279386878,1,2
"412",4.91314320918173,0,0
"413",6.90087028034031,1,9
"414",6.69489606563002,1,23
"415",4.30891871917993,0,0
"416",5.25177244842052,0,0
"417",3.65415599849075,0,1
"418",5.99236058909446,1,8
"419",5.52829048596323,1,1
"420",3.8951605046168,0,0
"421",4.98647453635931,0,0
"422",4.85471291467547,0,1
"423",4.44645916949958,0,0
"424",5.51365369744599,1,4
"425",6.61973811592907,1,15
"426",6.57254669442773,1,10
"427",3.98603076022118,1,1
"428",4.25918036513031,0,0
"429",6.42325699981302,1,10
"430",6.24143096804619,1,7
"431",5.23385894950479,1,1
"432",5.56912882998586,1,3
"433",4.86865933891386,0,0
"434",4.47060480434448,1,1
"435",6.77290197554976,1,20
"436",5.64849603548646,1,3
"437",6.25198237039149,1,7
"438",5.71169908996671,1,2
"439",6.45794799737632,0,1
"440",4.68596636597067,0,0
"441",3.37116094492376,0,0
"442",3.85129505582154,0,0
"443",6.92026464827359,1,29
"444",5.37272493727505,1,2
"445",3.66185083240271,0,1
"446",3.39461420755833,0,0
"447",5.59174957778305,1,5
"448",4.50898663233966,0,2
"449",5.41711063496768,0,0
"450",4.3235082719475,1,1
"451",3.06812122929841,0,0
"452",4.67550573963672,1,0
"453",3.65448493789881,0,0
"454",4.64051885157824,0,0
"455",4.01993498206139,0,0
"456",5.17843089345843,0,0
"457",6.43882388807833,1,9
"458",5.80781432148069,1,8
"459",3.81874416396022,0,0
"460",4.66617641225457,0,0
"461",5.99703427217901,0,0
"462",6.77989243157208,1,13
"463",4.53150661289692,0,0
"464",6.5010439613834,1,19
"465",5.37317325174809,1,0
"466",4.27418708149344,0,0
"467",6.83138189278543,1,13
"468",4.99962809681892,0,1
"469",3.17585762403905,0,1
"470",4.03454344160855,0,0
"471",3.38389028701931,0,0
"472",4.55479560047388,0,0
"473",5.39138912409544,1,7
"474",6.9913619980216,1,57
"475",3.52378841396421,0,0
"476",3.04471307899803,0,0
"477",6.89537653326988,1,17
"478",3.06234481185675,0,0
"479",4.52784593217075,0,0
"480",4.33239480201155,1,0
"481",4.83631277084351,0,0
"482",5.28060412593186,1,3
"483",3.19697982724756,0,0
"484",6.53812650963664,1,7
"485",3.54505831375718,0,0
"486",6.75224597379565,1,23
"487",6.49158632848412,1,9
"488",6.52993178088218,1,3
"489",5.28348270524293,1,3
"490",4.18966104090214,1,0
"491",3.44957799464464,0,0
"492",3.7883423930034,0,0
"493",4.01513671688735,0,0
"494",3.04908203054219,0,0
"495",3.85859690234065,0,0
"496",3.96407513134181,0,0
"497",3.35537260770798,0,0
"498",5.4567534700036,0,0
"499",4.69310042075813,1,2
"500",5.00437121186405,1,2
"501",5.3293046625331,0,0
"502",4.13240433856845,0,0
"503",6.10970674827695,1,6
"504",6.69334182236344,0,1
"505",4.28308783192188,0,0
"506",6.97169552650303,1,24
"507",5.40392660163343,1,0
"508",3.26797895412892,0,0
"509",5.23296026326716,0,0
"510",5.10171207971871,0,0
"511",3.41495895851403,0,0
"512",4.94398366380483,0,2
"513",3.08249214943498,0,0
"514",5.6745964968577,1,4
"515",5.7230994682759,1,6
"516",6.74924514070153,1,6
"517",6.6001489488408,1,7
"518",6.76379183959216,1,6
"519",6.25711529329419,1,2
"520",5.73360994737595,1,5
"521",5.64335509389639,0,0
"522",6.57944680005312,1,19
"523",4.74646286293864,0,0
"524",6.23001784924418,1,1
"525",3.38509463705122,0,0
"526",3.65203784778714,0,1
"527",4.40777799673378,1,1
"528",3.07910902891308,0,0
"529",5.11607050523162,0,0
"530",6.93951010983437,1,12
"531",5.69131129235029,1,4
"532",4.44705179147422,0,0
"533",6.10358106624335,0,2
"534",3.7648274442181,1,0
"535",3.9785812953487,0,2
"536",3.51842216774821,0,0
"537",6.33836785145104,1,5
"538",3.86974085867405,0,0
"539",5.77456472162157,1,2
"540",6.53822710830718,1,6
"541",6.00417954009026,0,1
"542",6.76669804472476,1,42
"543",5.98116397578269,1,6
"544",3.6640811143443,0,0
"545",4.04366301186383,0,1
"546",6.7975354893133,1,11
"547",4.18071985337883,0,0
"548",5.71335116960108,1,5
"549",4.25245954003185,0,1
"550",5.58405090216547,1,11
"551",6.50400327332318,1,5
"552",4.5598518345505,0,0
"553",6.55995464604348,1,5
"554",5.67261860892177,1,2
"555",6.08732988685369,1,2
"556",3.78561342135072,0,1
"557",3.55893150344491,0,0
"558",5.01681462023407,1,4
"559",5.71055627893656,1,11
"560",4.91533055528998,0,1
"561",6.73018683958799,1,20
"562",4.11494651902467,0,0
"563",5.39395980723202,0,0
"564",6.94944468419999,1,18
"565",3.56789754331112,0,0
"566",3.85087638255209,0,1
"567",5.14894663263112,0,0
"568",5.13069680333138,1,4
"569",4.54979600477964,0,2
"570",4.82947134133428,1,1
"571",5.87580317724496,1,9
"572",3.49120809789747,0,0
"573",3.24278309475631,0,0
"574",6.88883517961949,1,18
"575",6.455959610641,1,10
"576",4.34327542595565,1,1
"577",5.75051318854094,1,4
"578",3.52715306077152,0,0
"579",6.31808366626501,1,5
"580",4.37102310080081,0,1
"581",6.06696356646717,1,2
"582",3.22647352330387,0,0
"583",5.15293505974114,1,3
"584",3.77170855086297,1,2
"585",5.18559280317277,0,0
"586",6.486806768924,1,13
"587",3.14143897779286,0,0
"588",3.94517878070474,0,0
"589",4.94672585930675,0,1
"590",6.95329519733787,1,10
"591",3.95308091677725,0,0
"592",3.42076987400651,0,0
"593",6.83598934300244,1,17
"594",4.82652681414038,1,4
"595",4.68908028118312,0,0
"596",3.1709400145337,0,0
"597",6.10761817730963,1,7
"598",3.28266512416303,0,0
"599",5.28262458089739,0,0
"600",5.07419625110924,0,0
"601",6.45912096370012,0,4
"602",6.30142624396831,1,8
"603",4.32487794943154,0,1
"604",6.62620478123426,1,15
"605",5.82842738740146,1,2
"606",5.39827773347497,1,0
"607",6.12658254150301,1,5
"608",4.61172581743449,0,0
"609",3.25782647542655,0,1
"610",5.57088353205472,1,3
"611",3.5306156212464,1,0
"612",6.19801475014538,1,11
"613",6.0315183326602,1,2
"614",6.18338858615607,1,12
"615",6.75253454875201,1,21
"616",3.60164778400213,0,0
"617",4.27218249533325,1,0
"618",4.27845819480717,0,0
"619",6.00788590498269,0,4
"620",5.09256836678833,1,5
"621",6.97979554720223,1,15
"622",4.28371698129922,0,1
"623",6.53283574432135,1,13
"624",6.71402541734278,1,12
"625",3.79569165501744,1,2
"626",4.21791229955852,0,0
"627",4.2379562985152,1,1
"628",4.63419913500547,1,1
"629",5.24121781252325,0,1
"630",6.38811524026096,1,5
"631",6.30923038721085,1,6
"632",6.74503175448626,1,10
"633",4.51035829726607,0,1
"634",6.93387641943991,1,63
"635",4.97359150554985,1,3
"636",5.07942874636501,0,0
"637",4.21156630944461,0,0
"638",3.37320967204869,0,0
"639",6.66717889904976,1,13
"640",5.77752244193107,1,5
"641",6.30207896791399,1,3
"642",5.97095537092537,1,13
"643",6.91751178726554,1,8
"644",5.80015628319234,1,2
"645",5.4953659856692,0,2
"646",4.20586375333369,0,0
"647",6.32601295690984,1,7
"648",3.65074233151972,0,0
"649",3.45600943826139,0,0
"650",6.39845871645957,1,6
"651",4.41156832501292,0,0
"652",3.30792719963938,0,0
"653",5.21755089424551,1,2
"654",6.00533174537122,1,6
"655",3.44149589445442,0,0
"656",3.83941356651485,0,0
"657",4.84240763261914,1,2
"658",5.43046193476766,1,3
"659",4.45507468655705,0,0
"660",5.38183022849262,1,2
"661",3.76608538255095,1,0
"662",3.39322885032743,0,0
"663",6.06209274381399,1,5
"664",4.09341561514884,0,0
"665",4.51699455920607,1,0
"666",5.36488798353821,1,5
"667",5.40054679941386,0,1
"668",3.28028958570212,0,1
"669",3.44486302509904,0,0
"670",4.14022735878825,1,0
"671",6.07685891631991,1,3
"672",3.21143495477736,0,0
"673",4.73650536220521,0,0
"674",3.65257665328681,0,0
"675",4.8716644058004,1,2
"676",3.57391341868788,0,0
"677",6.14251717831939,1,1
"678",4.74197128601372,0,0
"679",3.35544564202428,0,0
"680",4.92040150053799,0,0
"681",4.08827695995569,0,0
"682",3.76493559125811,0,0
"683",6.79867311008275,1,8
"684",3.96090701594949,1,0
"685",6.72737650386989,1,12
"686",4.15604350995272,0,0
"687",3.36522256676108,0,0
"688",6.36626667901874,0,2
"689",5.51615749672055,1,1
"690",4.99108233395964,0,0
"691",6.615344167687,1,10
"692",3.12107396312058,0,0
"693",5.50673568621278,1,5
"694",5.23344395402819,0,1
"695",5.16346385702491,0,0
"696",6.97506921924651,1,27
"697",5.0353467091918,1,0
"698",6.21589104738086,1,12
"699",6.62522332277149,1,7
"700",6.27241345960647,1,7
"701",3.67297993600368,0,0
"702",4.39501014072448,0,1
"703",4.91907668672502,0,2
"704",6.49469171185046,1,8
"705",6.92400283738971,1,24
"706",5.40794632863253,1,2
"707",3.14591670781374,0,1
"708",6.55174529831856,0,1
"709",6.67193330265582,1,22
"710",5.85240991972387,1,4
"711",6.29085994232446,0,2
"712",6.62474247068167,1,17
"713",5.89664177782834,0,2
"714",4.17416733130813,1,2
"715",6.97188945859671,1,17
"716",4.35759482998401,1,3
"717",4.20707857050002,1,0
"718",6.08946903049946,0,0
"719",5.1759730707854,1,2
"720",5.9586067199707,1,9
"721",5.54177035298198,1,1
"722",6.52876289281994,1,7
"723",5.08982097636908,1,5
"724",6.21538464538753,1,7
"725",3.78069310635328,0,0
"726",3.18445999547839,0,0
"727",5.87072261609137,1,2
"728",6.95181276090443,1,20
"729",4.62562847044319,0,1
"730",5.03401725646108,0,0
"731",3.2510274425149,0,0
"732",4.90772387944162,0,1
"733",4.85183760430664,1,1
"734",6.3228453360498,1,24
"735",3.6977686304599,0,0
"736",3.69413231592625,0,0
"737",6.27378633525223,1,9
"738",5.97013907786459,1,1
"739",4.9006972592324,1,2
"740",6.56251178495586,1,5
"741",5.04219570849091,1,2
"742",6.69152672030032,1,28
"743",4.13612915016711,0,0
"744",3.0840005222708,0,0
"745",3.46238549053669,0,0
"746",3.86542734690011,0,0
"747",6.51390319224447,1,16
"748",6.3732817787677,1,10
"749",3.96161905489862,0,0
"750",4.57336879521608,0,0
"751",5.79999900609255,0,1
"752",5.0182119878009,0,0
"753",4.54509921744466,1,3
"754",5.01774912234396,0,0
"755",6.40307504683733,1,24
"756",6.83327447343618,1,7
"757",6.90284955594689,1,19
"758",5.54565678350627,1,3
"759",6.79664532560855,1,12
"760",6.68592109996825,1,8
"761",3.60241068527102,0,0
"762",3.38978616520762,0,0
"763",4.309560126625,0,0
"764",5.49414324201643,1,1
"765",4.85222295951098,1,4
"766",6.00652452837676,0,2
"767",6.00413022655994,0,2
"768",6.72469986509532,1,9
"769",5.99366111028939,0,1
"770",6.48977113422006,1,14
"771",4.32609351910651,0,1
"772",6.92949368897825,1,15
"773",6.03344692476094,1,3
"774",6.55058197211474,1,11
"775",6.48828537855297,0,1
"776",3.61007572431117,0,0
"777",5.24142498057336,0,0
"778",5.93638472165912,1,10
"779",4.22481762897223,0,0
"780",5.14502883888781,0,0
"781",4.08624480478466,0,0
"782",6.24093104712665,1,16
"783",5.5667334580794,1,16
"784",3.14946625195444,0,0
"785",5.76723006740212,0,0
"786",6.86979777738452,1,14
"787",6.70762263797224,1,4
"788",4.4063610015437,1,2
"789",6.04688565246761,0,1
"790",4.93407020159066,0,0
"791",4.75676753185689,0,0
"792",6.81824372988194,1,17
"793",5.36659125424922,1,0
"794",5.60878024809062,1,2
"795",4.97967858612537,0,0
"796",3.90666616614908,1,0
"797",5.19776603020728,0,0
"798",3.92755221016705,0,0
"799",4.70168722048402,0,0
"800",4.41877696756274,1,1
"801",4.53875652421266,0,0
"802",6.25936159677804,1,2
"803",3.74728995189071,0,0
"804",5.59571772068739,0,1
"805",5.31404558010399,1,1
"806",5.33124593924731,1,6
"807",3.13906210660934,0,0
"808",3.11558682750911,0,0
"809",3.57609818968922,0,0
"810",6.19778257515281,1,4
"811",3.78732172306627,0,0
"812",4.61456429958344,0,0
"813",6.73878071084619,1,6
"814",3.08837688621134,0,0
"815",6.68946766294539,1,27
"816",3.47598989121616,0,0
"817",6.27063478156924,1,1
"818",6.24094585236162,1,6
"819",5.20033829286695,0,1
"820",5.90170492697507,1,3
"821",5.2203058283776,0,2
"822",3.26389204058796,0,1
"823",4.48011451400816,1,0
"824",3.29572075605392,0,1
"825",5.0424834927544,0,1
"826",5.88174522668123,1,4
"827",3.0870100678876,0,0
"828",5.30585476569831,1,3
"829",5.05157568119466,0,0
"830",3.56498788949102,0,0
"831",6.33843054901809,1,5
"832",4.29863956291229,0,0
"833",3.81437853351235,0,0
"834",4.14712684229016,0,0
"835",4.0810328302905,0,0
"836",4.69998815748841,1,0
"837",4.5047029517591,0,1
"838",4.68639515526593,0,0
"839",3.79187417961657,0,0
"840",4.86004322301596,0,1
"841",3.88296629954129,0,0
"842",4.12136718165129,0,0
"843",5.81725059170276,1,3
"844",4.2376175345853,0,0
"845",6.64923323970288,1,7
"846",6.66001375485212,1,13
"847",4.84596894867718,1,1
"848",4.5555872535333,0,0
"849",4.92620372213423,1,8
"850",4.39055965282023,1,2
"851",5.69071926176548,1,5
"852",4.48804444167763,0,0
"853",3.88841161876917,0,0
"854",3.98853365518153,0,0
"855",4.60595340467989,0,0
"856",4.65408684872091,1,0
"857",4.58785044588149,0,0
"858",5.78710018191487,1,5
"859",5.10261478740722,1,2
"860",5.42776343319565,1,7
"861",5.27757620252669,1,5
"862",3.0709066838026,0,0
"863",3.34624134376645,0,0
"864",5.19905604235828,1,1
"865",6.8500711498782,1,4
"866",4.2993426239118,0,1
"867",6.154450959526,1,5
"868",4.5521059082821,0,0
"869",6.87781729083508,1,13
"870",4.04615963157266,0,1
"871",5.3914184179157,0,0
"872",6.63724766205996,1,11
"873",6.37813670933247,1,2
"874",6.94147477950901,1,4
"875",4.17713226005435,0,0
"876",4.93526513315737,0,0
"877",6.81884323526174,1,13
"878",3.33466482907534,0,0
"879",6.22006780933589,1,7
"880",6.72677285969257,1,9
"881",3.29462494980544,0,0
"882",3.3787263520062,0,0
"883",6.39709289558232,1,5
"884",3.70005799457431,0,1
"885",5.01134223304689,1,1
"886",4.16521072946489,0,0
"887",3.30820847302675,0,1
"888",6.30565015692264,1,6
"889",3.03385537210852,0,0
"890",6.38690034393221,1,4
"891",6.4810879509896,1,6
"892",4.50317894201726,1,0
"893",5.82152317184955,0,1
"894",3.48113281931728,0,0
"895",6.77232775092125,1,19
"896",4.39709352236241,0,0
"897",4.88250254094601,1,5
"898",5.19691124465317,0,0
"899",6.88440988305956,1,12
"900",4.38094214070588,0,0
"901",5.32782190665603,0,0
"902",3.98420738056302,0,0
"903",6.71888738963753,1,15
"904",5.65499260090292,1,11
"905",4.59861841332167,0,0
"906",4.48734388779849,0,0
"907",6.60662571899593,1,3
"908",4.67912901286036,0,0
"909",3.67688373383135,0,1
"910",6.23847703356296,1,3
"911",3.02722337841988,0,0
"912",3.30357422772795,0,0
"913",3.49983256775886,0,0
"914",3.4408309655264,0,0
"915",5.84236455429345,1,4
"916",5.26494182832539,1,4
"917",4.42787319049239,0,1
"918",5.43891037814319,0,1
"919",6.01010745950043,1,10
"920",3.79048835206777,0,1
"921",5.82174830045551,1,4
"922",3.45211842283607,0,0
"923",3.56891058478504,0,1
"924",4.49609857052565,0,0
"925",4.04346915055066,0,0
"926",4.92232829052955,0,0
"927",3.63363816868514,0,0
"928",3.98440175969154,0,0
"929",3.23095422424376,0,0
"930",3.3784197345376,0,0
"931",3.61688504181802,0,0
"932",4.61000438965857,0,0
